target,Sales_Change,Employee_Change,Civilian_labor_force_2019,Median_Household_Income_2018,Location Employee Size Actual,Location Sales Volume Actual,Years In Database,Square Footage,Credit Score Alpha,Grocery_within_Zip,Supermarket_within_5_miles,Google_Scores,Google_Reviews,County_Atlantic,County_Bergen,County_Burlington,County_Camden,County_Cape May,County_Cumberland,County_Essex,County_Gloucester,County_Hudson,County_Hunterdon,County_Mercer,County_Middlesex,County_Monmouth,County_Morris,County_Ocean,County_Passaic,County_Salem,County_Somerset,County_Sussex,County_Union,County_Warren
1,0.0,0.0,242208,71959,2,416000.0,14,1999.5,1,180,20,3.8,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,22,750.0,1,84,10,4.9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,13,1999.5,1,180,20,4.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,17,1999.5,1,71,29,4.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,171371,119731,12,2750000.0,19,14999.5,3,81,10,4.3,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,14,1999.5,1,42,28,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,29,750.0,1,220,26,3.8,66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,6,1999.5,0,47,20,4.2,403.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,16,3749.5,1,44,40,4.3,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,16,1999.5,1,9,25,4.8,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,26,750.0,1,11,24,4.4,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,13,3749.5,1,9,7,4.5,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,253053,67135,3,665000.0,21,1999.5,2,59,29,3.6,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,37,750.0,1,59,29,4.5,89.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,361189,73337,2,461000.0,22,1999.5,1,65,54,5.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,230589,84470,2,473000.0,6,750.0,0,54,5,4.7,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,4,219000.0,7,750.0,1,65,24,4.1,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,242208,71959,3,463000.0,15,750.0,2,37,18,3.8,394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,256698,112396,2,529000.0,18,1999.5,1,10,6,4.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,2,458000.0,29,750.0,1,42,7,4.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,28,750.0,1,59,29,4.4,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,230589,84470,3,709000.0,24,1999.5,2,6,1,4.8,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,6,3749.5,0,200,39,5.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,16,3749.5,1,13,14,5.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,4,971000.0,37,750.0,2,10,16,5.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,704000.0,7,750.0,1,30,4,4.2,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,3,776000.0,11,750.0,1,7,0,3.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,256698,112396,4,1057000.0,20,1999.5,2,1,6,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,0.0,65061,51790,5,1194000.0,36,3749.5,3,71,2,4.0,26.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,242208,71959,2,416000.0,12,750.0,1,250,29,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,15,1999.5,1,69,29,4.2,13.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,9,750.0,1,250,29,3.3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,11,1999.5,1,30,9,4.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,328661,99223,1,229000.0,13,750.0,0,16,9,3.8,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.498960499,0.5,276382,80737,2,481000.0,13,750.0,1,122,25,4.3,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,202885,79979,2,469000.0,19,750.0,1,39,8,3.9,106.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,275023,68483,3,776000.0,15,750.0,1,51,6,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,11,1999.5,1,122,25,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.9960474309999999,1.0,482038,100181,2,505000.0,16,750.0,1,39,22,5.0,198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,171371,119731,3,290000.0,10,3749.5,1,81,10,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,7,1999.5,0,41,17,3.9,1094.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,0.0,242208,71959,2,416000.0,16,1999.5,1,21,23,4.4,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,25,750.0,1,220,26,3.9,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,4,750.0,1,8,16,4.3,232.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,15,1999.5,1,15,17,4.0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,171371,119731,2,459000.0,4,7499.5,1,14,7,4.1,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,4,7499.5,0,73,48,4.8,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,256698,112396,4,1057000.0,25,1999.5,2,23,10,3.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,0.0,328661,99223,1,179000.0,25,1999.5,1,42,7,3.2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,5,750.0,0,23,20,5.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,10,3749.5,1,5,23,4.2,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,4,916000.0,31,750.0,2,21,17,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,171371,119731,2,459000.0,22,7499.5,1,81,10,4.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,0.0,328661,99223,3,687000.0,10,750.0,1,46,12,4.5,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,4,239000.0,19,750.0,1,93,20,4.3,46.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,349000.0,9,1999.5,1,250,29,3.7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,328661,99223,1,229000.0,9,3749.5,0,17,10,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,1,231000.0,21,750.0,0,200,39,4.3,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,1,229000.0,23,750.0,0,28,18,4.3,76.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,5,1999.5,0,23,28,5.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,242208,71959,4,831000.0,6,750.0,1,65,24,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0.0,242208,71959,2,416000.0,28,750.0,1,65,24,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.166666667,-0.166666667,361189,73337,5,1152000.0,22,3749.5,3,99,55,4.1,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,1,229000.0,25,750.0,0,16,9,4.1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,35,750.0,1,67,28,4.7,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5.058823529,0.5,276382,80737,2,481000.0,5,1999.5,0,94,28,4.8,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,361189,73337,2,461000.0,18,1999.5,1,166,21,4.4,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,704000.0,12,1999.5,1,17,8,3.8,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,4,3122000.0,29,1999.5,3,69,29,4.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,3,623000.0,27,750.0,2,250,29,4.4,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,16,750.0,1,158,17,2.4,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,3,687000.0,14,750.0,1,16,9,4.4,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,0.0,73963,92284,2,497000.0,2,750.0,0,9,0,3.7,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,0.0,361189,73337,2,461000.0,13,1999.5,1,210,55,4.6,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,21,1999.5,1,42,28,4.4,73.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,3,156000.0,12,3749.5,1,42,28,4.2,261.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,16,1999.5,1,98,12,4.4,19.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,19,750.0,1,59,29,4.5,37.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,120728,60826,1,265000.0,19,750.0,0,59,7,4.9,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,9,1999.5,1,30,28,3.4,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,13,1999.5,1,166,21,4.4,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,11,1999.5,1,210,55,4.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,3,776000.0,1,1999.5,2,79,8,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,368748,62875,3,728000.0,19,750.0,2,158,17,4.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,3,687000.0,13,750.0,1,22,14,4.7,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,4,1010000.0,31,750.0,2,37,30,5.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,17,1999.5,1,34,23,4.8,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,6,750.0,0,99,55,3.4,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,56060,77571,5,267000.0,37,1999.5,2,46,5,4.5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0.0,242208,71959,2,416000.0,28,750.0,1,180,20,3.9,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,230589,84470,2,473000.0,16,750.0,1,43,6,3.2,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.348623853,0.0,361189,73337,3,692000.0,3,750.0,0,99,55,4.2,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,149747,81315,2,318000.0,10,1999.5,1,4,16,3.3,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,1,208000.0,15,750.0,0,48,19,3.7,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,28,1999.5,1,30,56,4.4,14.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,439073,87666,2,458000.0,30,3749.5,1,14,10,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,10,2290000.0,21,14999.5,3,2,9,3.9,53.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,36,1999.5,2,73,48,3.9,17.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,3,623000.0,23,750.0,2,65,24,4.5,341.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,19,1999.5,2,200,39,3.3,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,9,1999.5,1,158,17,4.4,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,65061,51790,3,716000.0,19,1999.5,2,92,8,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,13,750.0,1,106,19,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,368748,62875,5,1214000.0,21,1999.5,3,41,26,4.4,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,27,750.0,1,118,32,4.2,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,9,1999.5,1,99,55,4.4,14.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,3,728000.0,12,1999.5,1,6,18,4.2,408.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,1,1142000.0,10,1999.5,0,30,56,4.5,258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,230589,84470,2,473000.0,16,750.0,1,12,17,4.6,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,5,1038000.0,15,3749.5,2,42,17,3.9,175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,14,750.0,1,51,6,4.6,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,7,1999.5,0,24,26,3.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,2,458000.0,12,1999.5,1,86,10,4.5,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,18,750.0,1,33,23,4.8,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,704000.0,8,1999.5,1,17,8,4.4,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,1,243000.0,37,750.0,1,220,26,5.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,1,231000.0,10,1999.5,0,99,55,4.3,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,1,229000.0,28,750.0,1,7,8,4.6,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,1,259000.0,37,750.0,1,51,6,4.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,27,750.0,1,9,3,4.2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,149747,81315,2,318000.0,27,750.0,1,55,17,5.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,149747,81315,2,318000.0,27,750.0,1,32,5,4.8,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,2,486000.0,8,1999.5,1,78,25,4.5,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,1,208000.0,23,1999.5,0,59,21,4.3,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,31,1999.5,1,122,25,3.8,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,368748,62875,2,486000.0,2,750.0,0,220,26,4.7,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,4,217000.0,10,750.0,1,210,55,5.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,4,886000.0,16,750.0,2,30,28,4.5,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,482038,100181,2,505000.0,37,750.0,1,34,55,4.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,29180,64524,2,666000.0,10,750.0,1,24,3,3.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,4,3749.5,1,79,8,4.3,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,242208,71959,2,416000.0,9,1999.5,1,30,18,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,328661,99223,3,687000.0,8,750.0,1,35,12,4.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,19,4378000.0,37,7499.5,4,166,21,3.8,302.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,368748,62875,5,1214000.0,37,3749.5,3,90,22,4.3,111.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,37,750.0,2,73,48,4.7,164.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,73963,92284,3,419000.0,3,750.0,0,2,1,4.5,179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,0.0,368748,62875,2,486000.0,11,1999.5,1,24,26,5.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,10,1999.5,1,99,55,3.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,9,1999.5,1,92,17,4.5,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,361189,73337,2,461000.0,11,750.0,1,65,54,4.8,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,2518000.0,12,1999.5,1,250,29,4.6,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,276382,80737,2,481000.0,28,1999.5,1,122,25,3.8,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,439073,87666,3,687000.0,27,750.0,2,23,23,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,0.0,242208,71959,2,416000.0,9,1999.5,1,77,29,4.7,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,0.0,202885,79979,2,469000.0,29,3749.5,1,38,10,4.3,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,2,461000.0,14,1999.5,1,16,56,4.1,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,230589,84470,2,473000.0,27,1999.5,1,30,12,4.4,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,4,1035000.0,7,3749.5,1,51,6,3.5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,202885,79979,4,938000.0,15,1999.5,2,31,14,4.2,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,230589,84470,4,945000.0,16,750.0,2,32,8,5.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,328661,99223,2,458000.0,25,3749.5,1,22,12,5.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,0.0,275023,68483,2,518000.0,10,750.0,1,6,4,4.4,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,368748,62875,1,243000.0,22,750.0,0,108,17,4.5,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,276382,80737,15,3601000.0,27,3749.5,4,80,24,3.9,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,0.0,202885,79979,3,431000.0,30,750.0,2,30,13,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,202885,79979,3,431000.0,30,750.0,2,30,13,5.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,253053,67135,2,443000.0,3,1999.5,0,69,29,4.0,505.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,256698,112396,2,529000.0,27,1999.5,1,9,6,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,0.0,361189,73337,3,692000.0,15,1999.5,1,166,21,4.3,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
