target,Company Name,Address,City,ZIP Code,Metro Area,Sales_Change,Employee_Change,County,Civilian_labor_force_2019,Median_Household_Income_2018,Location Employee Size Actual,Location Sales Volume Actual,Years In Database,Square Footage,Credit Score Alpha,Grocery_within_Zip,Supermarket_within_5_miles,Google_Scores,Google_Reviews
0,Food Express Inc,57 Franklin St,Elmwood Park,7407,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,4,1010000.0,10,1999.5,2,21,25,4.0,4.0
0,George Pandel Grocery,134 Vreeland Ave,Leonia,7605,"Nw Yrk, NY-NJ-PA",-0.16,-0.25,Bergen,482038,100181,2,505000.0,13,1999.5,1,6,29,4.1,340.0
0,J & A Food Market,29 W Main St,Rahway,7065,"Nw Yrk, NY-NJ-PA",-0.16,-0.25,Union,276382,80737,2,481000.0,10,1999.5,1,50,25,4.4,20.0
0,Hoser Farm,664 S Main St,Stewartsville,8886,"Allen-Bth-Est,PA",0.12,0.0,Warren,56060,77571,1,235000.0,10,1999.5,0,4,3,4.4,20.0
0,Abel Mini Market,187 Parker Ave,Passaic,7055,"Nw Yrk, NY-NJ-PA",-0.16,-0.25,Passaic,242208,71959,2,416000.0,10,1999.5,1,250,29,4.4,20.0
0,Market Safety Research,18 Jagged Rock Rd,Parsippany,7054,"Nw Yrk, NY-NJ-PA",0.12,0.0,Morris,256698,112396,2,529000.0,12,750.0,1,60,13,4.4,20.0
0,Yash Auto Svc,325 Princeton Hightstown Rd,East Windsor,8512,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,2,2459000.0,11,750.0,0,7,4,4.4,9.0
0,Deutsch Enterprises,14 Blue Devil Ln,Trenton,8619,"Trenton, NJ",0.12,0.0,Mercer,202885,79979,5,1173000.0,12,1999.5,2,30,13,4.4,20.0
0,Metropolitan Food Systems,401 Hamburg Tpke # 210,Wayne,7470,"Nw Yrk, NY-NJ-PA",1.25,1.0,Passaic,242208,71959,3,623000.0,19,750.0,2,56,12,4.4,20.0
0,Optimal Trip,6 Casson Ln,North Haledon,7508,"Nw Yrk, NY-NJ-PA",0.24,0.0,Passaic,242208,71959,2,416000.0,12,750.0,1,35,17,4.4,20.0
0,Punto Fijo Deli & Grocery Inc,333 Grand St,Paterson,7505,"Nw Yrk, NY-NJ-PA",-0.72,0.0,Passaic,242208,71959,1,55000.0,18,750.0,0,37,18,4.4,20.0
0,Himi Inc,326 US Highway 46,Mountain Lakes,7046,"Nw Yrk, NY-NJ-PA",0.49,0.0,Morris,256698,112396,3,3777000.0,18,750.0,1,2,8,4.4,20.0
0,Mar Brothers,5208 Palisade Ave,West New York,7093,"Nw Yrk, NY-NJ-PA",3.22,2.75,Hudson,361189,73337,2,461000.0,10,1999.5,1,149,59,4.4,20.0
0,Franklin Food Mart,650 Franklin Blvd,Somerset,8873,"Nw Yrk, NY-NJ-PA",0.0,0.0,Somerset,171371,119731,6,6787000.0,17,750.0,2,81,10,1.0,1.0
0,7-Eleven,365 New Brunswick Ave,Perth Amboy,8861,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,7,1603000.0,8,3749.5,2,98,12,1.8,9.0
0,Herrera Mini Market,808 Stuyvesant Ave,Trenton,8618,"Trenton, NJ",0.67,0.67,Mercer,202885,79979,3,704000.0,18,1999.5,2,50,6,4.4,20.0
0,Marina's Food Store,67 Franklin St # 14,Bloomfield,7003,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,1,243000.0,22,750.0,0,78,25,4.0,4.0
0,Great Wall Supermarket,3151 State Route 27 # A,Franklin Park,8823,"Nw Yrk, NY-NJ-PA",0.0,0.0,Somerset,171371,119731,2,459000.0,14,3749.5,1,13,0,4.1,7.0
0,Sultan Foods Inc,115 Stryker Ln # 4,Hillsborough,8844,"Nw Yrk, NY-NJ-PA",7.12,0.0,Somerset,171371,119731,2,459000.0,9,1999.5,1,24,3,4.4,20.0
0,Annie's Quick Stop LLC,5106 Bergenline Ave,West New York,7093,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,2,461000.0,8,1999.5,1,149,59,1.0,1.0
0,KNJ Mini Mart,329 2nd Ave W,Newark,7107,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,10,1999.5,1,108,17,5.0,1.0
0,Sun Food Mart,486 State Route 57 W,Washington,7882,"Allen-Bth-Est,PA",0.0,0.0,Warren,56060,77571,5,267000.0,10,1999.5,1,23,1,4.0,4.0
0,"Rodriguez, Victor",170 Market St,Passaic,7055,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Passaic,242208,71959,2,416000.0,6,1999.5,0,250,29,4.4,20.0
0,Top Tomato,200 Mounts Corner Dr,Freehold,7728,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,3,687000.0,12,750.0,1,86,10,3.2,11.0
0,Tapia Grocery,1105 Main St,Paterson,7503,"Nw Yrk, NY-NJ-PA",0.0,0.0,Passaic,242208,71959,2,416000.0,12,1999.5,1,65,24,2.0,1.0
0,Blitzs Market,104 S Main St,Cape May Court House,8210,"Ocean City, NJ",1.5,1.5,Cape May,45947,62175,2,817000.0,7,1999.5,0,18,2,4.4,20.0
0,Food Associates Co,91 Quincy Ave,Kearny,7032,"Nw Yrk, NY-NJ-PA",-0.25,-0.25,Hudson,361189,73337,3,692000.0,21,1999.5,2,47,20,4.4,20.0
0,"Ethan, Melissa",1505 Summit Ave # A,Union City,7087,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Hudson,361189,73337,2,461000.0,6,1999.5,0,210,55,3.5,2.0
0,Camila's Deli Grocery,5900 Hudson Ave,West New York,7093,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Hudson,361189,73337,2,461000.0,8,1999.5,1,149,59,4.0,2.0
0,Clifton Food Mart,206 Lakeview Ave,Clifton,7011,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Passaic,242208,71959,2,416000.0,8,1999.5,1,77,29,4.4,20.0
0,D & S Grocery,54 Florence Ave,Irvington,7111,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,14,750.0,1,220,26,4.4,20.0
0,Fabyan Place Grocery LLC,87 Fabyan Pl,Newark,7112,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,12,1999.5,1,80,24,4.4,20.0
0,Feliz Suriel Grocery,1075 Grove St,Irvington,7111,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,10,1999.5,1,220,26,3.0,1.0
0,Floyd's,1801 Route 37 E,Toms River,8753,"Nw Yrk, NY-NJ-PA",-0.4,-0.4,Ocean,275023,68483,6,317000.0,8,1999.5,1,79,8,4.4,20.0
0,J M Supermarket,317 Lake St,Newark,7104,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,7,1999.5,0,158,17,4.4,20.0
0,Jaloon Specialty Foods,10 E 21st St,Bayonne,7002,"Nw Yrk, NY-NJ-PA",-0.4,-0.4,Hudson,361189,73337,3,692000.0,9,1999.5,1,106,18,4.4,20.0
0,Kas Supermarket,444 Central Ave,Newark,7107,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,8,1999.5,1,108,17,4.4,20.0
0,Leapy Grocery,801 E 6th St,Plainfield,7062,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Union,276382,80737,2,481000.0,11,1999.5,1,19,15,5.0,1.0
0,Los Tres Garcias Grocery,171 Passaic St,Passaic,7055,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Passaic,242208,71959,2,416000.0,7,1999.5,0,250,29,4.4,20.0
0,M J Grocery,599 Kennedy Blvd # A,Bayonne,7002,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Hudson,361189,73337,2,461000.0,9,1999.5,1,106,18,4.4,20.0
0,Nia's Grocery,1815 Kerrigan Ave,Union City,7087,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,1,231000.0,6,1999.5,0,210,55,3.8,4.0
0,R J Super Market,56 W Main St,Bogota,7603,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Bergen,482038,100181,2,505000.0,9,1999.5,1,6,27,4.4,20.0
0,Ruby Grocery,977 Bergen St,Newark,7112,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Essex,368748,62875,2,486000.0,8,1999.5,1,80,24,4.4,20.0
0,Torres Grocery,930 E Grand St,Elizabeth,7201,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Union,276382,80737,2,481000.0,11,1999.5,1,122,25,1.0,1.0
0,Trebol Food Market,110 Columbia Ave,Passaic,7055,"Nw Yrk, NY-NJ-PA",-0.33,-0.33,Passaic,242208,71959,2,416000.0,8,1999.5,1,250,29,4.4,20.0
0,Aksharpati Corp,168 Valley Blvd,Wood Ridge,7075,"Nw Yrk, NY-NJ-PA",-0.09,0.0,Bergen,482038,100181,1,253000.0,12,1999.5,0,6,34,4.4,20.0
0,Jg Grocery,391 Somerset St,Somerset,8873,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Somerset,171371,119731,2,459000.0,9,1999.5,1,81,10,4.4,20.0
0,Roxy's Old Time Deli,200 N Black Horse Pike,Williamstown,8094,"Phl, PA-NJ-DE-MD",0.54,-0.33,Gloucester,149747,81315,2,318000.0,10,1999.5,1,32,5,4.4,20.0
0,Arias Minimarket & Deli,765 E 18th St,Paterson,7501,"Nw Yrk, NY-NJ-PA",-0.25,0.0,Passaic,242208,71959,2,416000.0,7,750.0,0,180,20,4.4,20.0
0,Food Market LLC,594 21st Ave,Paterson,7513,"Nw Yrk, NY-NJ-PA",18.82,2.5,Passaic,242208,71959,2,416000.0,10,1999.5,1,30,18,4.4,20.0
0,Frederick's Supermarket,1031 S Orange Ave,Newark,7106,"Nw Yrk, NY-NJ-PA",-0.12,0.0,Essex,368748,62875,2,486000.0,8,1999.5,1,90,22,4.4,20.0
0,Gonzales Grocery,402 10th Ave,Paterson,7514,"Nw Yrk, NY-NJ-PA",-0.25,0.0,Passaic,242208,71959,2,416000.0,10,1999.5,1,59,21,4.4,20.0
0,Ing Grocery,96 Elwood Ave,Newark,7104,"Nw Yrk, NY-NJ-PA",-0.12,0.0,Essex,368748,62875,2,486000.0,10,1999.5,1,158,17,1.5,2.0
0,K2K Food Market Inc,225 S Olden Ave,Trenton,8629,"Trenton, NJ",-0.15,0.0,Mercer,202885,79979,2,469000.0,33,1999.5,1,17,8,4.0,6.0
0,Modern Bazaar,163 Main St,Hackensack,7601,"Nw Yrk, NY-NJ-PA",-0.09,0.0,Bergen,482038,100181,2,505000.0,13,1999.5,1,79,23,4.4,20.0
0,Newmarket Pharmaceuticals LLC,621 Executive Dr,Princeton,8540,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Somerset,171371,119731,3,688000.0,8,1999.5,1,35,7,4.4,20.0
0,Village News,401 Piaget Ave,Clifton,7011,"Nw Yrk, NY-NJ-PA",-0.63,-0.5,Passaic,242208,71959,1,208000.0,18,1999.5,0,77,29,5.0,4.0
0,Center Deli,105 Cedarbridge Ave # C,Lakewood,8701,"Nw Yrk, NY-NJ-PA",-0.23,0.0,Ocean,275023,68483,10,528000.0,15,1999.5,2,84,10,5.0,1.0
0,E & L Deli Grocery,297 Van Houten St,Paterson,7501,"Nw Yrk, NY-NJ-PA",-0.19,0.0,Passaic,242208,71959,1,55000.0,12,750.0,0,180,20,4.4,20.0
0,Eugenio J De LA Cruz,1511 43rd St,North Bergen,7047,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Hudson,361189,73337,2,461000.0,7,750.0,0,99,55,4.4,20.0
0,Hofa Market LLC,624 N State Rt 17,Paramus,7652,"Nw Yrk, NY-NJ-PA",-0.09,0.0,Bergen,482038,100181,2,505000.0,9,1999.5,1,35,22,4.4,20.0
0,J & M Deli & Grocery,2113 Springfield Ave # A,Vauxhall,7088,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Union,276382,80737,1,241000.0,19,1999.5,0,10,22,4.4,20.0
0,LA Doninicana III,244 Park Ave,Orange,7050,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Essex,368748,62875,3,728000.0,36,750.0,2,92,16,4.4,20.0
0,Magic Convenience,783 Fischer Blvd,Toms River,8753,"Nw Yrk, NY-NJ-PA",-0.07,0.0,Ocean,275023,68483,2,518000.0,10,750.0,1,79,8,4.4,20.0
0,Marsh Supermarkets Inc,1 Evergreen Pl,Morristown,7960,"Nw Yrk, NY-NJ-PA",-0.05,0.0,Morris,256698,112396,3,793000.0,6,1999.5,1,45,11,4.4,20.0
0,Big Bear Natrl Foods Inc Of Nj,17 Arctic Pkwy,Ewing,8638,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,3,704000.0,24,750.0,2,43,6,3.8,8.0
0,Family Delight Grocery Store,284 Somerset St,New Brunswick,8901,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Middlesex,439073,87666,2,458000.0,14,1999.5,1,93,20,4.4,20.0
0,Food Specialties,28 W Grand Ave # 6,Montvale,7645,"Nw Yrk, NY-NJ-PA",-0.08,0.0,Bergen,482038,100181,3,190000.0,12,750.0,1,20,13,4.4,20.0
0,L B's Variety,92 Lindsley Ave,Newark,7106,"Nw Yrk, NY-NJ-PA",-0.12,0.0,Essex,368748,62875,2,486000.0,7,1999.5,0,90,22,4.4,20.0
0,Main Street Euro-Amer Bistro,301 N Harrison St # 51b,Princeton,8540,"Trenton, NJ",-0.12,0.0,Mercer,202885,79979,34,2048000.0,22,7499.5,4,35,7,4.4,20.0
0,Marsh Supermarket,2047 N Riverside Dr,Atlantic City,8401,"Atlantic Cty, NJ",-0.05,0.0,Atlantic,120728,60826,2,529000.0,6,1999.5,0,159,3,4.4,20.0
0,Super Sale Inc,5504 Bergenline Ave,West New York,7093,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Hudson,361189,73337,2,461000.0,10,1999.5,1,149,59,4.4,20.0
0,Carnita Mini Market,1216 W Front St,Plainfield,7063,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Union,276382,80737,2,481000.0,9,1999.5,1,17,16,3.0,1.0
0,Gourmet Store,24 Franklin Ave,Ridgewood,7450,"Nw Yrk, NY-NJ-PA",-0.09,0.0,Bergen,482038,100181,2,505000.0,10,1999.5,1,14,14,4.4,20.0
0,Just Groceries,498 Ocean Ave,Jersey City,7305,"Nw Yrk, NY-NJ-PA",-0.2,0.0,Hudson,361189,73337,2,109000.0,10,750.0,1,166,21,3.8,6.0
0,Sunny's Cafe,26 Journal Sq # 1c,Jersey City,7306,"Nw Yrk, NY-NJ-PA",-0.17,0.0,Hudson,361189,73337,3,692000.0,26,1999.5,2,200,39,4.4,20.0
0,All American Dell,399 Dover Rd # 1a,Toms River,8757,"Nw Yrk, NY-NJ-PA",-0.07,0.0,Ocean,275023,68483,5,1293000.0,10,3749.5,2,10,6,4.4,20.0
0,Beira Centro Supermarket,657 Jackson Ave,Elizabeth,7201,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Union,276382,80737,2,481000.0,12,750.0,1,122,25,4.4,20.0
0,Convenience Store,1450 Route 532 # A,Chatsworth,8019,"Phl, PA-NJ-DE-MD",-0.15,0.0,Burlington,230589,84470,2,473000.0,13,1999.5,1,0,0,4.4,20.0
0,Century Food Market Inc,86 Anderson St,Hackensack,7601,"Nw Yrk, NY-NJ-PA",-0.09,0.0,Bergen,482038,100181,2,505000.0,27,750.0,1,79,23,4.4,20.0
0,Green Tomato,526 21st St,Union City,7087,"Nw Yrk, NY-NJ-PA",-0.19,0.0,Hudson,361189,73337,1,55000.0,29,750.0,0,210,55,5.0,1.0
0,Idalis Food Market,265 S Orange Ave,Newark,7103,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Essex,368748,62875,2,486000.0,12,1999.5,1,119,15,4.4,20.0
0,Pinos Market Grill,25 Howe Ave # 2,Passaic,7055,"Nw Yrk, NY-NJ-PA",-0.25,0.0,Passaic,242208,71959,2,416000.0,12,1999.5,1,250,29,4.4,20.0
0,Atco Cold Cuts,299 Jackson Rd # F,Atco,8004,"Phl, PA-NJ-DE-MD",0.01,0.0,Camden,253053,67135,2,90000.0,15,750.0,0,9,3,4.4,20.0
0,B-B-Big Food Mart Inc,14 S 2nd Ave,Highland Park,8904,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,3,687000.0,27,1999.5,2,12,19,5.0,2.0
0,Brothers Store,181 Spring St,Elizabeth,7201,"Nw Yrk, NY-NJ-PA",-0.13,0.0,Union,276382,80737,2,481000.0,11,1999.5,1,122,25,4.4,20.0
0,J & M Gourmet Foods,16 Manor Rd,Denville,7834,"Nw Yrk, NY-NJ-PA",-0.05,0.0,Morris,256698,112396,3,793000.0,9,1999.5,1,20,13,4.4,20.0
0,Nicholas Markets,195 Browertown Rd,Woodland Park,7424,"Nw Yrk, NY-NJ-PA",-0.25,0.0,Passaic,242208,71959,7,1453000.0,9,3749.5,2,48,19,4.6,5.0
0,Wawa Food Market,Broad & Bnk,Cape May,8204,"Ocean City, NJ",0.0,0.0,Cape May,45947,62175,12,665000.0,9,3749.5,2,21,5,3.9,361.0
1,Circle P Food Store,264 Main St,New Milford,7646,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,1,253000.0,29,750.0,1,10,20,4.2,10.0
1,Circle P Food Store,264 Main St,New Milford,7646,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,1,253000.0,29,750.0,1,10,20,4.2,10.0
1,Clc Gourmet Foods Inc,196 Paterson Ave # 202,East Rutherford,7073,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,10,3749.5,1,23,28,5.0,1.0
1,Clinton News,31 Clinton St,Newark,7102,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,12,3749.5,1,74,17,5.0,3.0
1,Coastal Mini Mart,941 Atlantic City Blvd,Bayville,8721,"Nw Yrk, NY-NJ-PA",0.0,0.0,Ocean,275023,68483,2,518000.0,12,750.0,1,17,6,4.6,14.0
1,Collings Lake Food Mart,10 E Black Horse Pike # 1,Williamstown,8094,"Atlantic Cty, NJ",0.0,0.0,Atlantic,120728,60826,2,529000.0,5,1999.5,0,32,5,3.9,16.0
1,Corner Store,120 Rhode Island Ave,East Orange,7018,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,1,243000.0,21,750.0,0,92,15,3.6,22.0
1,Country Farms,1320 Sea Girt Ave,Sea Girt,8750,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,2,458000.0,6,1999.5,0,5,10,4.4,7.0
1,Country Farms,193 Route 70,Toms River,8755,"Nw Yrk, NY-NJ-PA",0.0,0.0,Ocean,275023,68483,2,518000.0,22,750.0,1,32,8,5.0,1.0
1,Criollo's Latin Cuisine,811 W Main St,Millville,8332,"Vineland, NJ",0.0,0.0,Cumberland,65061,51790,5,238000.0,2,1999.5,0,35,4,4.7,146.0
1,Cugino's Italian Specialties,147 W Delaware Ave,Pennington,8534,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,5,302000.0,10,750.0,1,13,3,4.8,124.0
1,Daisey Food Market,76 Remsen Ave,New Brunswick,8901,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,5,1145000.0,23,1999.5,3,93,20,3.9,74.0
1,Dean's Natural Food Market,490 Broad St,Shrewsbury,7702,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,15,3435000.0,17,7499.5,3,8,11,4.5,137.0
1,Dean's Natural Market,25 Mountainview Blvd,Basking Ridge,7920,"Nw Yrk, NY-NJ-PA",0.0,0.0,Somerset,171371,119731,20,2731000.0,8,69999.5,3,14,4,4.5,138.0
1,Deli Delight,10 New St,Metuchen,8840,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,4,239000.0,27,750.0,2,23,23,4.0,4.0
0,Diami Grocery,33 South St,Newark,7102,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,21,1999.5,1,74,17,5.0,1.0
1,Dover Plaza Market,216 E Mcfarlan St # 1,Dover,7801,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,2,529000.0,25,750.0,1,23,10,4.6,20.0
1,E Z Pantry,415 Commerce Ln # 3,West Berlin,8091,"Phl, PA-NJ-DE-MD",0.0,0.0,Camden,253053,67135,8,1772000.0,13,1999.5,3,12,7,5.0,1.0
1,E Z Pantry,415 Commerce Ln # 3,West Berlin,8091,"Phl, PA-NJ-DE-MD",0.0,0.0,Camden,253053,67135,8,1772000.0,13,1999.5,3,12,7,5.0,1.0
1,Eagle Supermarket,1427 Saint George Ave,Roselle,7203,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,2,481000.0,13,1999.5,1,43,32,3.9,219.0
1,Edwin's Supermarket,179 Catherine St,Elizabeth,7201,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,3,721000.0,29,750.0,2,122,25,5.0,3.0
1,El Cerrito,223 Atlantic City Blvd,Beachwood,8722,"Nw Yrk, NY-NJ-PA",0.0,0.0,Ocean,275023,68483,1,259000.0,15,750.0,0,7,7,4.6,16.0
1,El Manantial,17 S Broad St,Woodbury,8096,"Phl, PA-NJ-DE-MD",0.0,0.0,Gloucester,149747,81315,1,61000.0,13,750.0,0,55,17,4.3,295.0
1,El Surtido Ecuatoriano,1370 Springfield Ave,Irvington,7111,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,17,1999.5,1,220,26,4.0,4.0
1,El Tropical Meat & Groceries,1897 Woodbridge Ave,Edison,8817,"Nw Yrk, NY-NJ-PA",4.15625,0.0,Middlesex,439073,87666,3,2970000.0,8,1999.5,1,82,22,4.8,5.0
1,Emporium 112 Super,112 Wilson Ave,Newark,7105,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,4,971000.0,28,750.0,2,106,19,4.5,171.0
1,Enzo's Market,1422 Bergen Blvd,Fort Lee,7024,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,10,1999.5,1,44,40,4.7,87.0
1,Espinosa Market,725 State St,Perth Amboy,8861,"Nw Yrk, NY-NJ-PA",0.0,0.0,Middlesex,439073,87666,2,458000.0,19,750.0,1,98,12,4.7,23.0
1,Exito Fresh Market,115 Monticello Ave,Jersey City,7304,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,2,461000.0,6,1999.5,0,118,32,3.8,261.0
1,Express Deli & Grocery LLC,1528 Monroe Ave,Neptune,7753,"Nw Yrk, NY-NJ-PA",0.0,0.0,Monmouth,328661,99223,3,687000.0,13,750.0,1,55,8,4.2,5.0
1,Fairchilds,171 Eagle Rock Ave,Roseland,7068,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,20,4853000.0,15,29999.5,4,10,12,4.3,190.0
1,Family Grocery Fortuna,867 Stuyvesant Ave,Irvington,7111,"Nw Yrk, NY-NJ-PA",0.0,0.0,Essex,368748,62875,2,486000.0,13,1999.5,1,220,26,4.8,4.0
1,Fast Break Basketball Camp LLC,7 Peter Rd,West Milford,7480,"Nw Yrk, NY-NJ-PA",0.0,0.0,Passaic,242208,71959,2,416000.0,12,1999.5,1,10,1,3.0,1.0
1,Fernandez Supermarket-Trenton,634 Whittaker Ave,Trenton,8611,"Trenton, NJ",0.0,0.0,Mercer,202885,79979,3,704000.0,17,750.0,2,78,8,4.3,384.0
1,Fieni's Ristorante,800 S Burnt Mill Rd,Voorhees,8043,"Phl, PA-NJ-DE-MD",0.0,0.0,Camden,253053,67135,10,518000.0,24,1999.5,3,23,18,4.6,315.0
0,Filstop,683 Newark Ave,Jersey City,7306,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,4,217000.0,27,750.0,2,200,39,4.4,429.0
1,Fior D Italia,1400 Burnet Ave,Union,7083,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,4,238000.0,32,750.0,2,71,29,4.3,67.0
1,Five Star Deli & Grill,538 Lakehurst Rd,Browns Mills,8015,"Phl, PA-NJ-DE-MD",3.402985075,0.0,Burlington,230589,84470,5,1182000.0,6,1999.5,2,12,1,5.0,1.0
0,Filstop,683 Newark Ave,Jersey City,7306,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,4,217000.0,27,750.0,2,200,39,4.4,429.0
1,Fior D Italia,1400 Burnet Ave,Union,7083,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,4,238000.0,32,750.0,2,71,29,4.3,67.0
0,Food City Markets Inc,1 Blue Hill Plz,Englewood Cliffs,7632,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,6,1999.5,0,12,28,4.4,20.0
1,Food Depot,75b 1st St,Newark,7107,"Nw Yrk, NY-NJ-PA",0.49794238700000004,0.0,Essex,368748,62875,2,486000.0,9,1999.5,1,108,17,4.0,322.0
1,Food Ex,407 Princeton Ave,Lakewood,8701,"Nw Yrk, NY-NJ-PA",0.0,0.0,Ocean,275023,68483,2,518000.0,20,750.0,1,84,10,4.3,158.0
1,Food Express,202 Broad St,Summit,7901,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,2,481000.0,16,750.0,1,15,17,2.6,16.0
1,Food Mart 4 U,235 Paterson Ave,Wallington,7057,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,3,758000.0,8,1999.5,1,20,29,4.8,9.0
1,Franklin Riggins,69 W Broad St,Bridgeton,8302,"Vineland, NJ",0.0,0.0,Cumberland,65061,51790,2,478000.0,14,1999.5,1,71,2,4.2,35.0
1,Fresca Gourmet,115 Town Square Pl,Jersey City,7310,"Nw Yrk, NY-NJ-PA",0.0,0.0,Hudson,361189,73337,3,692000.0,13,1999.5,1,23,52,3.5,48.0
1,Fresh Bui,57 Elm St,Westfield,7090,"Nw Yrk, NY-NJ-PA",0.0,0.0,Union,276382,80737,5,1201000.0,5,3749.5,1,22,26,4.9,25.0
1,Fresh Farm Market,201 E Broad St,Palmyra,8065,"Phl, PA-NJ-DE-MD",0.0,0.0,Burlington,230589,84470,2,473000.0,21,750.0,1,10,33,4.1,71.0
1,Galaxy Foods,855 Industrial Hwy,Cinnaminson,8077,"Phl, PA-NJ-DE-MD",0.0,0.0,Burlington,230589,84470,7,1654000.0,5,7499.5,1,22,28,5.0,3.0
1,Gene's III,87 N Beverwyck Rd,Lake Hiawatha,7034,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,2,529000.0,29,3749.5,1,12,8,3.9,39.0
1,Giant Farmers Market,350 Ramapo Valley Rd # 12,Oakland,7436,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,8,7499.5,1,18,9,4.5,198.0
1,Giant Farmers Market,19 Wyckoff Ave,Waldwick,7463,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,3,750.0,0,11,16,4.4,319.0
1,Gene's III,87 N Beverwyck Rd,Lake Hiawatha,7034,"Nw Yrk, NY-NJ-PA",0.0,0.0,Morris,256698,112396,2,529000.0,29,3749.5,1,12,8,3.9,39.0
1,Giant Farmers Market,350 Ramapo Valley Rd # 12,Oakland,7436,"Nw Yrk, NY-NJ-PA",0.0,0.0,Bergen,482038,100181,2,505000.0,8,7499.5,1,18,9,4.5,198.0
